id_usuario,fecha_compra,hora_compra,importe,descuento,importe_final,tienda
,2025-04-04,08:49:41,466.36,0.0,466.36,Donostia
28504780Y,2025-07-16,19:20:21,80.83,0.0,80.83,Donostia
,2025-09-06,16:58:43,276.74,0.0,276.74,Bilbao
,2025-06-08,09:42:39,407.65,0.0,407.65,Donostia
,2025-05-02,08:55:15,296.66,0.0,296.66,Vitoria-Gasteiz
35169478V,2025-02-16,19:01:10,386.44,0.0,386.44,Donostia
51773643E,2025-10-26,10:14:33,116.39,0.0,116.39,Donostia
,2025-08-29,11:22:16,499.25,0.0,499.25,Donostia
,2025-08-10,20:57:21,5.61,0.0,5.61,Bilbao
67513157S,2025-06-12,19:01:09,265.43,0.0,265.43,Bilbao
14054772R,2025-06-25,09:44:40,227.82,0.0,227.82,Donostia
62390963J,2025-12-22,20:04:26,257.53,0.0,257.53,Bilbao
34213951W,2025-07-05,16:22:04,481.22,74.84,406.38,Donostia
51664136H,2025-08-10,14:36:46,308.88,47.57,261.31,Donostia
75770824S,2025-06-08,18:36:48,304.35,0.0,304.35,Bilbao
,2025-07-21,15:13:30,203.37,0.0,203.37,Donostia
82979966Z,2025-02-24,14:39:46,344.4,0.0,344.4,Vitoria-Gasteiz
20145404A,2025-04-08,20:26:24,166.1,0.0,166.1,Donostia
10142653K,2025-10-17,20:32:57,20.75,0.0,20.75,Donostia
,2025-03-06,17:13:21,132.61,0.0,132.61,Vitoria-Gasteiz
,2025-07-05,14:19:39,52.0,0.0,52.0,Bilbao
21507667E,2025-05-11,20:58:50,209.1,34.53,174.57,Vitoria-Gasteiz
,2025-09-13,18:16:21,347.18,0.0,347.18,Vitoria-Gasteiz
,2025-08-17,18:22:50,241.59,0.0,241.59,Bilbao
56908363S,2025-12-23,09:14:36,480.55,0.0,480.55,Donostia
26801109Z,2025-10-15,13:18:58,38.19,0.0,38.19,Bilbao
,2025-09-23,19:50:01,350.12,0.0,350.12,Donostia
,2025-06-25,20:34:04,429.77,0.0,429.77,Bilbao
80496124B,2025-09-27,13:15:25,61.8,0.0,61.8,Bilbao
71098344P,2025-10-25,20:43:05,359.21,52.61,306.6,Donostia
50248558K,2025-05-28,20:07:38,349.02,0.0,349.02,Bilbao
,2025-02-08,13:18:47,215.1,0.0,215.1,Vitoria-Gasteiz
,2025-10-12,11:15:07,67.41,0.0,67.41,Vitoria-Gasteiz
,2025-06-25,14:56:00,325.93,0.0,325.93,Donostia
64790077C,2025-08-09,13:06:44,348.56,0.0,348.56,Donostia
,2025-12-02,13:56:51,264.0,0.0,264.0,Vitoria-Gasteiz
58009218K,2025-08-04,20:22:56,493.4,0.0,493.4,Bilbao
,2025-01-04,12:34:36,8.33,0.0,8.33,Vitoria-Gasteiz
,2025-02-27,14:07:21,378.23,0.0,378.23,Donostia
,2025-01-06,18:30:57,443.59,0.0,443.59,Bilbao
86760915Q,2025-06-02,13:18:31,40.51,0.0,40.51,Vitoria-Gasteiz
,2025-04-25,10:37:42,277.16,0.0,277.16,Bilbao
,2025-03-11,19:09:26,31.44,0.0,31.44,Vitoria-Gasteiz
,2025-10-15,11:59:00,475.91,0.0,475.91,Bilbao
,2025-07-13,19:45:39,331.1,0.0,331.1,Donostia
99454892V,2025-03-23,19:27:13,367.68,72.34,295.34,Vitoria-Gasteiz
,2025-09-02,20:19:27,83.49,0.0,83.49,Bilbao
58076816E,2025-07-26,14:13:05,413.63,0.0,413.63,Donostia
60591097N,2025-06-22,20:31:59,331.56,0.0,331.56,Vitoria-Gasteiz
99587634A,2025-03-14,10:51:01,478.15,0.0,478.15,Donostia
22905910A,2025-06-16,14:37:15,344.4,0.0,344.4,Bilbao
55328935C,2025-02-06,13:51:46,354.27,0.0,354.27,Vitoria-Gasteiz
84889398D,2025-06-28,20:09:40,90.49,15.99,74.5,Bilbao
79364651T,2025-02-11,14:39:48,106.09,0.0,106.09,Vitoria-Gasteiz
21752919W,2025-01-26,14:46:55,323.3,58.08,265.22,Vitoria-Gasteiz
,2025-01-15,14:32:25,464.39,0.0,464.39,Bilbao
,2025-04-07,14:21:47,373.67,0.0,373.67,Vitoria-Gasteiz
,2025-06-24,10:04:38,408.54,0.0,408.54,Bilbao
,2025-03-06,13:19:07,182.43,0.0,182.43,Vitoria-Gasteiz
,2025-06-27,20:46:09,464.09,0.0,464.09,Donostia
68339983Z,2025-12-30,12:44:03,310.45,38.58,271.87,Donostia
73484348S,2025-01-20,19:18:09,140.25,0.0,140.25,Bilbao
81802166K,2025-09-22,19:23:18,366.65,0.0,366.65,Bilbao
87917639R,2025-11-07,10:39:34,117.07,0.0,117.07,Vitoria-Gasteiz
10946428S,2025-06-17,20:40:50,454.77,0.0,454.77,Donostia
59877573V,2025-11-16,19:36:10,26.49,0.0,26.49,Bilbao
,2025-12-12,17:55:16,380.28,0.0,380.28,Bilbao
,2025-03-08,14:11:27,108.7,0.0,108.7,Bilbao
,2025-08-02,13:50:59,272.15,0.0,272.15,Bilbao
49634223Q,2025-11-18,17:20:06,438.46,38.29,400.17,Donostia
,2025-11-25,08:55:08,308.57,0.0,308.57,Donostia
,2025-10-14,13:16:47,475.71,0.0,475.71,Vitoria-Gasteiz
,2025-02-07,20:17:19,363.51,0.0,363.51,Donostia
98848999J,2025-09-11,19:30:19,203.11,0.0,203.11,Bilbao
22228724Y,2025-05-23,14:57:06,481.69,0.0,481.69,Donostia
,2025-01-28,20:06:19,112.73,0.0,112.73,Bilbao
,2025-11-19,17:47:21,29.1,0.0,29.1,Donostia
42966450N,2025-07-29,20:57:22,356.45,0.0,356.45,Donostia
26093516Q,2025-05-11,19:04:13,421.28,0.0,421.28,Donostia
57146330R,2025-10-13,14:41:34,316.24,0.0,316.24,Donostia
54572733N,2025-09-20,14:11:02,300.57,13.75,286.82,Donostia
53330124R,2025-04-21,16:00:39,375.95,0.0,375.95,Vitoria-Gasteiz
,2025-09-01,19:52:58,293.75,0.0,293.75,Donostia
84370881G,2025-08-22,14:28:05,325.75,38.04,287.71,Vitoria-Gasteiz
,2025-12-07,19:03:49,91.16,0.0,91.16,Donostia
,2025-12-17,20:42:47,271.75,0.0,271.75,Vitoria-Gasteiz
,2025-12-08,09:03:47,229.35,0.0,229.35,Vitoria-Gasteiz
,2025-03-28,14:28:26,472.93,0.0,472.93,Vitoria-Gasteiz
,2025-02-23,09:36:07,385.6,0.0,385.6,Vitoria-Gasteiz
29594856C,2025-07-16,13:21:13,203.4,0.0,203.4,Vitoria-Gasteiz
,2025-06-29,20:48:26,246.23,0.0,246.23,Donostia
,2025-04-04,14:37:52,36.74,0.0,36.74,Donostia
73844075E,2025-06-15,12:56:23,210.17,38.95,171.22,Bilbao
42330943H,2025-03-28,17:19:50,262.3,48.06,214.24,Vitoria-Gasteiz
33523636D,2025-03-22,14:08:35,469.7,0.0,469.7,Donostia
,2025-06-20,19:40:17,449.39,0.0,449.39,Vitoria-Gasteiz
,2025-05-01,19:57:21,453.06,0.0,453.06,Bilbao
,2025-04-13,13:41:19,222.77,0.0,222.77,Bilbao
,2025-05-23,14:55:02,194.14,0.0,194.14,Bilbao
,2025-07-31,20:25:12,324.21,0.0,324.21,Bilbao
47530998A,2025-10-03,19:34:56,92.21,0.0,92.21,Bilbao
,2025-06-26,13:59:47,241.15,0.0,241.15,Donostia
19512367H,2025-09-08,09:55:09,354.09,0.0,354.09,Bilbao
51622536W,2025-08-20,19:07:12,270.66,52.29,218.37,Vitoria-Gasteiz
,2025-09-28,17:46:35,30.76,0.0,30.76,Bilbao
88742979D,2025-05-30,14:57:19,439.65,0.0,439.65,Donostia
,2025-01-06,08:55:03,91.54,0.0,91.54,Donostia
42240478N,2025-01-06,13:28:33,391.27,53.48,337.79,Bilbao
57320251L,2025-06-30,13:20:52,65.74,0.0,65.74,Vitoria-Gasteiz
44359939T,2025-05-05,15:34:48,89.27,0.0,89.27,Donostia
63293876S,2025-11-05,18:03:52,359.31,0.0,359.31,Bilbao
,2025-08-07,20:25:00,302.47,0.0,302.47,Bilbao
,2025-12-28,19:20:45,462.38,0.0,462.38,Bilbao
65304939G,2025-02-23,18:45:49,449.8,0.0,449.8,Vitoria-Gasteiz
13134990N,2025-07-10,18:53:24,168.39,0.0,168.39,Donostia
47796832A,2025-09-29,08:49:42,278.02,0.0,278.02,Vitoria-Gasteiz
37970230J,2025-08-21,15:58:00,57.31,0.0,57.31,Donostia
,2025-08-13,09:46:49,322.51,0.0,322.51,Bilbao
94776407P,2025-04-18,14:15:55,461.27,0.0,461.27,Bilbao
70751514H,2025-01-22,13:33:54,205.22,0.0,205.22,Vitoria-Gasteiz
17504839E,2025-05-06,14:17:04,206.78,33.67,173.11,Vitoria-Gasteiz
51590816E,2025-03-04,19:39:13,69.28,0.0,69.28,Donostia
12044323M,2025-06-10,20:30:27,56.77,0.0,56.77,Bilbao
48680637X,2025-09-22,13:56:30,74.41,0.0,74.41,Vitoria-Gasteiz
,2025-06-18,13:12:11,115.45,0.0,115.45,Donostia
,2025-11-04,10:01:55,33.83,0.0,33.83,Bilbao
61417595M,2025-06-02,19:58:34,474.61,43.24,431.37,Vitoria-Gasteiz
22838535H,2025-07-30,20:40:04,488.12,0.0,488.12,Vitoria-Gasteiz
83187102N,2025-09-17,20:54:43,326.3,0.0,326.3,Donostia
34046042Q,2025-06-06,12:11:33,482.92,0.0,482.92,Donostia
,2025-03-05,20:05:22,413.18,0.0,413.18,Vitoria-Gasteiz
95807080M,2025-10-22,19:23:46,467.82,0.0,467.82,Bilbao
,2025-05-24,13:03:02,451.98,0.0,451.98,Donostia
,2025-12-27,11:35:07,59.91,0.0,59.91,Vitoria-Gasteiz
46739022D,2025-04-17,17:08:51,83.47,9.03,74.44,Bilbao
,2025-05-13,13:55:26,406.86,0.0,406.86,Bilbao
,2025-05-02,19:13:31,136.69,0.0,136.69,Vitoria-Gasteiz
12205534D,2025-03-12,17:34:52,393.08,0.0,393.08,Bilbao
,2025-02-18,14:27:46,98.42,0.0,98.42,Vitoria-Gasteiz
11869436X,2025-01-23,20:59:44,173.04,10.85,162.19,Bilbao
,2025-10-08,19:54:26,24.62,0.0,24.62,Bilbao
96661916T,2025-01-24,14:45:33,68.28,0.0,68.28,Vitoria-Gasteiz
55371721A,2025-10-04,15:04:17,306.84,29.92,276.92,Donostia
87714433T,2025-01-04,17:44:07,489.01,0.0,489.01,Bilbao
39466229T,2025-03-15,14:07:06,58.12,0.0,58.12,Bilbao
,2025-01-22,11:08:43,76.47,0.0,76.47,Bilbao
,2025-10-14,20:18:49,27.97,0.0,27.97,Bilbao
94665172R,2025-01-05,13:26:54,173.03,25.58,147.45,Bilbao
,2025-09-29,19:52:39,127.59,0.0,127.59,Donostia
,2025-08-30,20:48:44,165.46,0.0,165.46,Vitoria-Gasteiz
17713229D,2025-07-15,14:11:45,405.8,0.0,405.8,Bilbao
44664776H,2025-12-19,15:37:51,329.03,47.88,281.15,Donostia
48534669T,2025-08-24,20:26:26,125.11,0.0,125.11,Bilbao
38977477K,2025-07-27,17:32:37,61.98,0.0,61.98,Donostia
42502863J,2025-10-25,16:39:45,212.43,0.0,212.43,Bilbao
76318457H,2025-03-04,13:56:44,456.56,0.0,456.56,Vitoria-Gasteiz
23640315H,2025-06-07,18:04:33,277.77,0.0,277.77,Donostia
,2025-10-27,14:15:13,17.66,0.0,17.66,Donostia
,2025-07-17,13:31:40,430.47,0.0,430.47,Vitoria-Gasteiz
,2025-12-18,20:22:48,127.03,0.0,127.03,Vitoria-Gasteiz
,2025-08-08,20:37:26,242.65,0.0,242.65,Donostia
,2025-05-04,20:37:58,376.8,0.0,376.8,Bilbao
91112774E,2025-11-13,09:58:07,100.03,0.0,100.03,Bilbao
41878905E,2025-07-16,13:23:19,428.32,0.0,428.32,Donostia
,2025-03-05,19:06:17,300.74,0.0,300.74,Donostia
82293067X,2025-04-19,14:01:09,189.44,0.0,189.44,Vitoria-Gasteiz
81321234L,2025-09-12,19:51:19,20.63,2.89,17.74,Bilbao
,2025-07-17,20:52:43,307.16,0.0,307.16,Bilbao
78553123G,2025-04-28,11:12:50,263.09,0.0,263.09,Bilbao
,2025-10-15,14:29:12,243.81,0.0,243.81,Bilbao
20417897S,2025-04-28,13:57:21,426.84,0.0,426.84,Donostia
,2025-02-15,19:36:26,185.59,0.0,185.59,Donostia
,2025-09-06,20:19:42,238.59,0.0,238.59,Bilbao
,2025-09-25,19:34:41,120.65,0.0,120.65,Vitoria-Gasteiz
,2025-11-07,14:55:03,16.02,0.0,16.02,Bilbao
,2025-12-24,19:10:56,447.03,0.0,447.03,Bilbao
,2025-06-07,14:27:45,171.8,0.0,171.8,Donostia
,2025-11-28,17:03:46,352.12,0.0,352.12,Vitoria-Gasteiz
,2025-07-27,11:49:55,494.08,0.0,494.08,Vitoria-Gasteiz
64441797Y,2025-10-25,13:12:30,316.3,0.0,316.3,Bilbao
,2025-05-15,16:40:20,432.01,0.0,432.01,Bilbao
31068073H,2025-08-05,08:42:57,90.35,0.0,90.35,Donostia
12729174P,2025-09-15,18:16:31,445.01,0.0,445.01,Vitoria-Gasteiz
23281524G,2025-04-21,19:03:01,44.97,0.0,44.97,Vitoria-Gasteiz
,2025-01-15,13:53:03,350.84,0.0,350.84,Donostia
,2025-03-06,13:56:51,357.52,0.0,357.52,Bilbao
25690487Q,2025-12-23,20:17:55,286.91,0.0,286.91,Bilbao
,2025-12-23,20:23:00,433.88,0.0,433.88,Donostia
73917950K,2025-11-17,13:11:03,471.85,0.0,471.85,Donostia
60606313W,2025-09-20,20:02:11,322.22,0.0,322.22,Vitoria-Gasteiz
58777786K,2025-07-23,19:31:44,231.16,0.0,231.16,Bilbao
55328935C,2025-09-01,20:29:30,125.62,0.0,125.62,Bilbao
,2025-10-27,14:59:43,87.19,0.0,87.19,Bilbao
,2025-08-17,19:14:18,435.75,0.0,435.75,Vitoria-Gasteiz
93217301A,2025-06-23,17:48:20,237.1,0.0,237.1,Donostia
,2025-03-30,11:57:14,369.44,0.0,369.44,Bilbao
,2025-07-08,11:35:01,138.71,0.0,138.71,Vitoria-Gasteiz
64278868D,2025-03-30,14:09:26,238.64,0.0,238.64,Donostia
42611936C,2025-05-07,08:51:58,165.93,8.39,157.54,Vitoria-Gasteiz
12472218P,2025-07-29,20:02:44,25.09,0.0,25.09,Bilbao
69848399K,2025-06-06,12:00:57,453.74,0.0,453.74,Donostia
,2025-11-28,19:45:27,385.71,0.0,385.71,Bilbao
37246940G,2025-04-21,14:04:19,175.25,0.0,175.25,Vitoria-Gasteiz
20448764Q,2025-09-22,19:18:39,87.89,0.0,87.89,Bilbao
,2025-01-14,16:37:16,394.82,0.0,394.82,Donostia
,2025-01-14,11:34:02,399.89,0.0,399.89,Vitoria-Gasteiz
57503587E,2025-01-15,09:06:29,377.21,0.0,377.21,Bilbao
,2025-02-06,13:08:17,9.79,0.0,9.79,Bilbao
,2025-04-15,14:01:37,471.96,0.0,471.96,Vitoria-Gasteiz
71898549C,2025-09-20,14:15:09,171.41,0.0,171.41,Bilbao
70118617N,2025-10-08,18:53:33,381.21,0.0,381.21,Donostia
16030735B,2025-05-15,20:01:41,297.76,0.0,297.76,Donostia
28611797G,2025-04-29,09:31:46,252.07,0.0,252.07,Bilbao
,2025-10-14,19:51:11,173.32,0.0,173.32,Donostia
48199804S,2025-11-30,18:18:26,58.85,0.0,58.85,Bilbao
70591131Z,2025-03-11,14:17:15,471.48,0.0,471.48,Donostia
70095094H,2025-11-10,13:04:07,298.98,40.58,258.4,Bilbao
13585985T,2025-05-11,14:49:49,289.25,0.0,289.25,Bilbao
98477745W,2025-04-09,10:43:56,59.3,0.0,59.3,Vitoria-Gasteiz
72382108G,2025-04-11,19:30:12,491.23,0.0,491.23,Bilbao
,2025-07-16,08:32:46,192.34,0.0,192.34,Donostia
,2025-06-03,18:55:12,203.32,0.0,203.32,Vitoria-Gasteiz
93057260L,2025-06-12,20:01:58,432.35,0.0,432.35,Donostia
,2025-05-03,14:34:54,439.59,0.0,439.59,Vitoria-Gasteiz
,2025-12-27,15:58:40,237.16,0.0,237.16,Donostia
,2025-07-15,14:49:49,237.65,0.0,237.65,Bilbao
24431475R,2025-08-28,17:28:56,363.36,0.0,363.36,Bilbao
33960188K,2025-08-09,20:57:46,74.27,0.0,74.27,Donostia
,2025-03-06,20:11:28,7.09,0.0,7.09,Donostia
33309492H,2025-10-23,13:48:50,311.92,0.0,311.92,Vitoria-Gasteiz
41367500E,2025-07-02,12:50:19,347.33,0.0,347.33,Donostia
,2025-02-05,18:20:33,328.41,0.0,328.41,Bilbao
95243662H,2025-12-01,19:51:42,300.84,60.13,240.71,Bilbao
71564452K,2025-04-21,13:37:06,200.46,0.0,200.46,Vitoria-Gasteiz
35018330W,2025-03-26,17:19:33,147.14,0.0,147.14,Bilbao
,2025-10-16,08:30:25,63.83,0.0,63.83,Vitoria-Gasteiz
,2025-10-06,18:18:58,59.21,0.0,59.21,Vitoria-Gasteiz
45820897K,2025-09-02,19:37:27,478.85,0.0,478.85,Donostia
,2025-11-01,20:56:15,146.22,0.0,146.22,Vitoria-Gasteiz
,2025-05-15,11:39:58,211.02,0.0,211.02,Bilbao
81379759D,2025-12-02,13:19:49,486.47,0.0,486.47,Bilbao
65654552V,2025-06-16,19:36:41,443.57,0.0,443.57,Vitoria-Gasteiz
,2025-08-23,15:46:42,360.3,0.0,360.3,Bilbao
31603122H,2025-12-02,16:45:58,282.91,0.0,282.91,Bilbao
,2025-03-12,16:01:41,434.43,0.0,434.43,Vitoria-Gasteiz
24050637C,2025-11-25,14:01:09,270.2,0.0,270.2,Bilbao
94133475H,2025-10-21,10:26:44,120.69,12.8,107.89,Vitoria-Gasteiz
65017079N,2025-08-01,14:06:04,188.22,0.0,188.22,Donostia
,2025-08-27,14:50:25,443.95,0.0,443.95,Donostia
,2025-01-21,17:08:23,248.66,0.0,248.66,Vitoria-Gasteiz
,2025-11-28,14:28:22,346.61,0.0,346.61,Vitoria-Gasteiz
,2025-09-30,15:59:30,183.92,0.0,183.92,Bilbao
91909460B,2025-01-29,13:49:13,459.01,0.0,459.01,Bilbao
15558105P,2025-04-25,19:35:33,381.87,0.0,381.87,Donostia
,2025-05-03,19:39:46,226.82,0.0,226.82,Bilbao
98298402J,2025-03-14,17:43:32,368.25,33.99,334.26,Bilbao
,2025-09-23,08:59:33,329.67,0.0,329.67,Bilbao
64844168S,2025-03-30,19:22:49,355.62,0.0,355.62,Donostia
39653341F,2025-05-08,19:48:58,311.04,40.0,271.04,Bilbao
,2025-09-09,14:14:13,435.87,0.0,435.87,Donostia
21421001C,2025-03-28,11:10:45,158.95,0.0,158.95,Donostia
12574155D,2025-03-07,09:44:23,298.22,0.0,298.22,Bilbao
77641835E,2025-08-19,20:40:03,150.08,0.0,150.08,Vitoria-Gasteiz
79493232B,2025-06-07,19:44:49,262.17,0.0,262.17,Donostia
44664776H,2025-04-12,17:23:09,405.51,18.19,387.32,Donostia
46208518T,2025-08-26,08:49:57,248.83,0.0,248.83,Donostia
99707176Z,2025-05-16,13:27:07,170.8,0.0,170.8,Bilbao
,2025-04-05,13:37:29,84.67,0.0,84.67,Bilbao
51505861Y,2025-02-24,12:56:51,225.45,29.33,196.12,Donostia
86197955G,2025-04-09,14:51:04,339.62,0.0,339.62,Vitoria-Gasteiz
68550872Q,2025-05-20,11:58:00,192.75,0.0,192.75,Bilbao
81209266S,2025-10-25,20:45:35,181.23,25.36,155.87,Donostia
20761239J,2025-08-24,13:43:28,274.93,0.0,274.93,Donostia
,2025-04-07,20:29:29,377.73,0.0,377.73,Donostia
,2025-09-01,20:03:46,72.0,0.0,72.0,Donostia
69278779L,2025-09-20,14:49:32,490.82,0.0,490.82,Bilbao
86116544J,2025-03-13,14:04:01,402.3,0.0,402.3,Vitoria-Gasteiz
,2025-08-09,20:48:06,255.33,0.0,255.33,Donostia
,2025-11-27,13:21:10,448.02,0.0,448.02,Vitoria-Gasteiz
,2025-11-10,20:16:06,350.0,0.0,350.0,Donostia
,2025-10-18,19:28:25,479.85,0.0,479.85,Donostia
82522801C,2025-11-04,09:27:19,20.83,0.0,20.83,Bilbao
,2025-03-07,19:29:07,246.0,0.0,246.0,Donostia
,2025-09-15,20:59:06,397.36,0.0,397.36,Bilbao
83371528R,2025-11-29,18:25:31,279.76,24.05,255.71,Donostia
37443059W,2025-02-12,13:52:32,314.82,0.0,314.82,Bilbao
54082118X,2025-05-11,13:10:23,398.46,0.0,398.46,Donostia
,2025-12-07,17:49:00,85.59,0.0,85.59,Vitoria-Gasteiz
,2025-03-29,14:56:01,12.59,0.0,12.59,Donostia
34825915M,2025-05-30,17:47:54,191.91,18.61,173.3,Bilbao
,2025-10-30,19:09:09,154.03,0.0,154.03,Donostia
,2025-08-11,13:38:55,96.22,0.0,96.22,Bilbao
56099937Q,2025-11-05,13:51:12,254.85,31.29,223.56,Vitoria-Gasteiz
,2025-05-02,13:56:22,84.72,0.0,84.72,Bilbao
93645306R,2025-05-10,14:24:52,364.43,0.0,364.43,Bilbao
,2025-04-16,11:33:06,249.75,0.0,249.75,Bilbao
22593899X,2025-04-10,14:13:33,8.73,0.0,8.73,Bilbao
,2025-08-25,19:51:00,461.44,0.0,461.44,Vitoria-Gasteiz
,2025-02-04,13:49:11,109.87,0.0,109.87,Bilbao
,2025-04-27,13:55:03,478.91,0.0,478.91,Vitoria-Gasteiz
53935121Y,2025-08-04,16:18:48,398.73,0.0,398.73,Vitoria-Gasteiz
59646535Z,2025-12-27,20:27:54,317.24,0.0,317.24,Bilbao
78725652X,2025-08-07,14:57:13,63.98,0.0,63.98,Donostia
48578330F,2025-12-28,10:33:20,390.52,0.0,390.52,Donostia
,2025-03-25,19:46:49,404.27,0.0,404.27,Donostia
79660954V,2025-06-29,12:34:44,287.29,0.0,287.29,Bilbao
32396998A,2025-07-28,13:06:29,350.78,0.0,350.78,Bilbao
,2025-12-02,12:38:17,457.67,0.0,457.67,Vitoria-Gasteiz
,2025-09-10,13:00:59,165.0,0.0,165.0,Bilbao
83650364P,2025-07-18,16:19:23,362.91,0.0,362.91,Bilbao
,2025-11-29,13:14:59,291.98,0.0,291.98,Vitoria-Gasteiz
12736862Z,2025-09-03,08:41:27,295.96,0.0,295.96,Vitoria-Gasteiz
71541968P,2025-01-26,20:50:41,132.95,7.92,125.03,Vitoria-Gasteiz
39395972P,2025-10-26,14:51:35,171.03,0.0,171.03,Bilbao
,2025-07-24,17:21:50,182.04,0.0,182.04,Bilbao
,2025-10-11,11:23:58,63.47,0.0,63.47,Bilbao
57146330R,2025-03-16,15:20:50,166.74,0.0,166.74,Donostia
82745759Q,2025-09-07,20:35:30,417.85,0.0,417.85,Donostia
,2025-05-01,20:05:42,266.83,0.0,266.83,Donostia
26445588G,2025-09-18,09:56:58,298.09,0.0,298.09,Vitoria-Gasteiz
41252970D,2025-06-13,19:28:58,168.72,0.0,168.72,Donostia
14408229V,2025-08-08,19:14:46,204.47,21.75,182.72,Bilbao
,2025-08-08,19:50:25,352.15,0.0,352.15,Bilbao
,2025-11-19,09:32:32,298.04,0.0,298.04,Vitoria-Gasteiz
,2025-01-17,19:46:52,270.83,0.0,270.83,Bilbao
50704499X,2025-07-04,12:49:39,158.74,0.0,158.74,Bilbao
60591097N,2025-10-25,11:36:42,61.7,0.0,61.7,Vitoria-Gasteiz
,2025-08-02,14:57:03,27.86,0.0,27.86,Donostia
,2025-01-09,08:32:17,62.64,0.0,62.64,Vitoria-Gasteiz
,2025-05-07,14:34:30,380.75,0.0,380.75,Donostia
,2025-03-09,14:59:07,169.66,0.0,169.66,Donostia
,2025-06-18,12:05:06,122.7,0.0,122.7,Vitoria-Gasteiz
88740972A,2025-12-26,19:48:42,228.63,0.0,228.63,Bilbao
,2025-12-08,16:53:35,206.65,0.0,206.65,Vitoria-Gasteiz
,2025-06-30,14:30:06,330.59,0.0,330.59,Donostia
86847489H,2025-05-24,14:33:34,363.48,0.0,363.48,Vitoria-Gasteiz
71482468D,2025-10-25,10:25:53,188.71,6.99,181.72,Vitoria-Gasteiz
79063571J,2025-01-22,18:21:34,13.18,0.0,13.18,Bilbao
62981050N,2025-06-22,13:07:22,418.0,0.0,418.0,Donostia
13108980S,2025-12-01,14:31:02,459.57,69.66,389.91,Vitoria-Gasteiz
60832648V,2025-02-28,14:05:34,212.89,0.0,212.89,Bilbao
,2025-06-15,14:06:58,124.54,0.0,124.54,Bilbao
,2025-05-17,15:18:29,249.46,0.0,249.46,Donostia
,2025-08-10,13:15:00,150.5,0.0,150.5,Vitoria-Gasteiz
,2025-01-22,13:13:25,75.45,0.0,75.45,Donostia
55090589T,2025-03-11,19:10:50,488.52,0.0,488.52,Bilbao
,2025-07-18,13:41:39,89.82,0.0,89.82,Vitoria-Gasteiz
85112022Q,2025-03-21,20:36:06,209.28,0.0,209.28,Bilbao
,2025-06-21,20:38:59,224.58,0.0,224.58,Bilbao
60636123G,2025-09-23,16:21:20,444.2,0.0,444.2,Bilbao
42076568T,2025-08-11,15:22:02,28.52,0.0,28.52,Donostia
27425410A,2025-09-10,09:59:37,209.35,0.0,209.35,Donostia
35938761L,2025-07-08,19:09:01,479.95,0.0,479.95,Donostia
,2025-03-28,20:34:02,487.09,0.0,487.09,Donostia
82136639M,2025-11-02,19:44:14,472.4,0.0,472.4,Vitoria-Gasteiz
35574059M,2025-04-18,14:01:09,124.49,0.0,124.49,Donostia
32183600E,2025-05-27,13:46:36,470.39,25.19,445.2,Bilbao
42856046P,2025-07-10,19:36:41,222.05,0.0,222.05,Donostia
33322217R,2025-10-10,11:54:50,108.59,0.0,108.59,Bilbao
,2025-08-02,16:22:08,365.44,0.0,365.44,Donostia
,2025-04-20,19:58:48,145.64,0.0,145.64,Donostia
,2025-08-19,19:12:18,226.56,0.0,226.56,Donostia
54478029E,2025-09-21,14:23:16,12.15,0.0,12.15,Bilbao
69691063M,2025-04-05,13:29:07,460.31,0.0,460.31,Bilbao
63626275H,2025-09-16,18:08:01,368.67,0.0,368.67,Vitoria-Gasteiz
,2025-02-05,13:42:31,81.09,0.0,81.09,Bilbao
36804251L,2025-08-24,20:08:02,401.03,0.0,401.03,Vitoria-Gasteiz
81471678C,2025-01-22,09:09:54,413.05,0.0,413.05,Bilbao
91292954C,2025-03-04,12:05:50,443.52,0.0,443.52,Bilbao
94271305D,2025-07-10,13:00:52,117.9,0.0,117.9,Bilbao
52483292Y,2025-12-31,20:21:37,170.81,0.0,170.81,Donostia
,2025-08-22,09:49:21,59.91,0.0,59.91,Bilbao
,2025-01-07,18:04:16,302.36,0.0,302.36,Donostia
79051450J,2025-06-08,17:45:46,275.85,0.0,275.85,Vitoria-Gasteiz
36179359Z,2025-01-24,19:39:12,320.86,0.0,320.86,Donostia
,2025-02-17,17:33:18,351.4,0.0,351.4,Vitoria-Gasteiz
,2025-12-01,14:37:00,295.04,0.0,295.04,Bilbao
,2025-08-01,15:54:53,323.01,0.0,323.01,Vitoria-Gasteiz
,2025-10-11,20:23:55,79.53,0.0,79.53,Donostia
,2025-06-26,18:16:01,119.9,0.0,119.9,Bilbao
43125125X,2025-01-04,20:19:28,394.99,0.0,394.99,Bilbao
,2025-04-21,13:32:15,80.63,0.0,80.63,Donostia
,2025-10-07,18:55:31,273.25,0.0,273.25,Bilbao
87249765R,2025-02-11,14:35:55,409.89,0.0,409.89,Donostia
,2025-07-21,19:22:06,49.34,0.0,49.34,Bilbao
,2025-03-29,15:38:13,390.97,0.0,390.97,Bilbao
,2025-12-16,08:31:00,209.68,0.0,209.68,Bilbao
17701858T,2025-11-06,13:22:27,318.46,19.49,298.97,Vitoria-Gasteiz
,2025-12-07,18:13:53,318.46,0.0,318.46,Donostia
62923949C,2025-12-09,12:47:52,406.13,0.0,406.13,Bilbao
